carID,brand,model,year,transmission,mileage (mi),odometer (km),fuelType,mpg (mi),L/100km,engineSize (L),price (£),price (CAD)
16613, ford, Grand C-MAX, 2016, Manual, 47387, 76262, Diesel, 64.2, 3.66, 1.5, 9495, 16141.5
16616, ford, Edge, 2019, Semi-Auto, 6482, 10432, Diesel, 37.2, 6.32, 2, 30500, 51850
16617, hyundi, Santa Fe, 2019, Automatic, 2130, 3428, Diesel, 42.8, 5.5, 2.2, 32450, 55165
16619, ford, Grand C-MAX, 2016, Manual, 18887, 30396, Petrol, 54.3, 4.33, 1, 10799, 18358.3
16620, bmw, X6, 2020, Semi-Auto, 1075, 1730, Petrol, 26.4, 8.91, 3, 54975, 93457.5
16621, audi, A7, 2013, Automatic, 63000, 101388, Diesel, 47.9, 4.91, 3, 14990, 25483
16622, audi, A7, 2019, Automatic, 984, 1584, Diesel, 38.2, 6.16, 3, 35850, 60945
16623, toyota, Prius, 2017, Automatic, 30687, 49386, Hybrid, 94.1, 2.5, 1.8, 20100, 34170
16624, bmw, M3, 2018, Manual, 18311, 29469, Petrol, 32.1, 7.33, 3, 37991, 64584.7
16626, bmw, 7 Series, 2020, Semi-Auto, 3500, 5633, Diesel, 42.2, 5.57, 3, 53995, 91791.5
16628, bmw, X4, 2017, Semi-Auto, 25357, 40808, Diesel, 47.9, 4.91, 3, 25990, 44183
16629, audi, Q8, 2019, Automatic, 7000, 11265, Diesel, 33.6, 7, 3, 58450, 99365
16630, merc, M Class, 2014, Semi-Auto, 71657, 115320, Diesel, 44.8, 5.25, 2.1, 15998, 27196.6
16631, merc, CLS Class, 2016, Automatic, 33000, 53108, Diesel, 56.5, 4.16, 2.1, 19200, 32640
16632, ford, Galaxy, 2016, Manual, 19406, 31231, Diesel, 56.5, 4.16, 2, 16798, 28556.6
16634, merc, S Class, 2016, Semi-Auto, 44072, 70927, Diesel, 47.9, 4.91, 3, 25498, 43346.6
16636, audi, A7, 2019, Automatic, 5201, 8370, Diesel, 38.7, 6.08, 3, 39985, 67974.5
16637, bmw, M3, 2013, Semi-Auto, 30500, 49085, Petrol, 24.6, 9.56, 4, 25945, 44106.5
16638, bmw, Z4, 2020, Semi-Auto, 100, 161, Petrol, 38.7, 6.08, 2, 30990, 52683
16639, vw, Tiguan Allspace, 2019, Automatic, 5000, 8047, Diesel, 34.9, 6.74, 2, 35990, 61183
16640, bmw, M4, 2016, Semi-Auto, 21533, 34654, Petrol, 34, 6.92, 3, 31870, 54179
16641, merc, GL Class, 2016, Automatic, 42000, 67592, Diesel, 42.8, 5.5, 3, 31750, 53975
16642, vw, Tiguan Allspace, 2020, Semi-Auto, 6000, 9656, Diesel, 38.7, 6.08, 2, 32472, 55202.4
16645, vw, Scirocco, 2015, Manual, 46000, 74030, Diesel, 53.3, 4.41, 2, 12995, 22091.5
16646, merc, SLK, 2004, Automatic, 64015, 103022, Petrol, 30, 7.84, 2.3, 3990, 6783
16647, ford, KA, 2015, Manual, 12864, 20703, Petrol, 57.7, 4.08, 1.2, 4950, 8415
16650, ford, Edge, 2017, Manual, 11514, 18530, Diesel, 48.7, 4.83, 2, 20440, 34748
16651, bmw, X6, 2019, Automatic, 10231, 16465, Diesel, 44.8, 5.25, 3, 42888, 72909.6
16655, hyundi, Santa Fe, 2019, Automatic, 9970, 16045, Diesel, 39.2, 6, 2.2, 31269, 53157.3
16656, ford, Galaxy, 2016, Manual, 28402, 45708, Diesel, 56.5, 4.16, 2, 17960, 30532
16661, merc, CLA Class, 2019, Automatic, 13500, 21726, Diesel, 51.4, 4.58, 2.1, 25744, 43764.8
16663, merc, V Class, 2019, Automatic, 3000, 4828, Diesel, 37.2, 6.32, 2, 53581, 91087.7
16664, merc, GL Class, 2015, Automatic, 27000, 43452, Diesel, 55.4, 4.25, 2.1, 16990, 28883
16666, hyundi, Santa Fe, 2019, Automatic, 1173, 1888, Diesel, 39.2, 6, 2.2, 33900, 57630
16668, ford, Puma, 2019, Manual, 3000, 4828, Hybrid, 50.4, 4.67, 0, 23999, 40798.3
16669, vw, Caravelle, 2016, Manual, 30414, 48946, Diesel, 42.8, 5.5, 2, 29994, 50989.8
16670, merc, CLS Class, 2015, Automatic, 48126, 77451, Diesel, 49.6, 4.74, 3, 19995, 33991.5
16671, bmw, 7 Series, 2006, Automatic, 81000, 130357, Diesel, 34.4, 6.84, 3, 4995, 8491.5
16672, bmw, M4, 2018, Semi-Auto, 10809, 17395, Petrol, 34, 6.92, 3, 39999, 67998.3
16677, vw, California, 2019, Manual, 12895, 20752, Diesel, 44.1, 5.33, 2, 52995, 90091.5
16678, vw, Shuttle, 2017, Manual, 39013, 62785, Diesel, 47.1, 4.99, 2, 19498, 33146.6
16679, ford, Tourneo Custom, 2017, Manual, 37950, 61074, Diesel, 44.1, 5.33, 2, 19989, 33981.3
16683, vw, Scirocco, 2017, Manual, 10131, 16304, Petrol, 47.1, 4.99, 2, 15299, 26008.3
16685, vw, California, 2019, Semi-Auto, 3500, 5633, Diesel, 32.1, 7.33, 2, 54995, 93491.5
16686, vw, Scirocco, 2015, Manual, 25751, 41442, Petrol, 52.3, 4.5, 1.4, 12991, 22084.7
16687, merc, GL Class, 2014, Manual, 23888, 38444, Diesel, 62.8, 3.75, 2.1, 14499, 24648.3
16688, hyundi, IX20, 2016, Automatic, 3000, 4828, Petrol, 43.5, 5.41, 1.6, 9995, 16991.5
16689, bmw, 6 Series, 2005, Automatic, 84000, 135185, Petrol, 24.6, 9.56, 4.4, 4995, 8491.5
16691, vw, Caravelle, 2019, Automatic, 4000, 6437, Diesel, 32.8, 7.17, 2, 41990, 71383
16692, vw, Tiguan Allspace, 2019, Automatic, 704, 1133, Diesel, 39.2, 6, 2, 27495, 46741.5
16694, bmw, 7 Series, 2017, Automatic, 11297, 18181, Petrol, 22.1, 10.64, 6.6, 57000, 96900
16698, toyota, Prius, 2018, Automatic, 49000, 78858, Hybrid, 94.1, 2.5, 1.8, 16995, 28891.5
16705, vw, Scirocco, 2017, Manual, 26628, 42854, Diesel, 53.3, 4.41, 2, 15995, 27191.5
16707, hyundi, IX20, 2016, Manual, 18562, 29873, Petrol, 50.4, 4.67, 1.4, 7998, 13596.6
16708, bmw, 8 Series, 2019, Semi-Auto, 3369, 5422, Petrol, 26.7, 8.81, 4.4, 73890, 125613
16709, toyota, Prius, 2017, Automatic, 52926, 85176, Hybrid, 94.1, 2.5, 1.8, 18000, 30600
16710, ford, KA, 2007, Manual, 50000, 80467, Petrol, 45.6, 5.16, 1.3, 1990, 3383
16712, merc, V Class, 2016, Automatic, 42000, 67592, Diesel, 44.8, 5.25, 2.1, 31995, 54391.5
16714, vw, Tiguan Allspace, 2019, Semi-Auto, 5000, 8047, Diesel, 44.1, 5.33, 2, 26999, 45898.3
16715, vw, Arteon, 2019, Manual, 100, 161, Diesel, 52.3, 4.5, 2, 23990, 40783
16716, vw, Amarok, 2019, Automatic, 1250, 2012, Diesel, 33.6, 7, 3, 36999, 62898.3
16718, merc, CLA Class, 2018, Automatic, 6466, 10406, Petrol, 52.3, 4.5, 1.6, 19950, 33915
16720, bmw, Z4, 2012, Manual, 49289, 79323, Petrol, 41.5, 5.67, 2, 10199, 17338.3
16722, merc, S Class, 2019, Automatic, 1000, 1609, Diesel, 52.3, 4.5, 3, 67109, 114085.3
16723, bmw, 7 Series, 2015, Automatic, 52000, 83686, Diesel, 56.5, 4.16, 3, 25990, 44183
16726, ford, KA, 2012, Manual, 85843, 138151, Petrol, 57.7, 4.08, 1.2, 3491, 5934.7
16727, toyota, Prius, 2009, Automatic, 57861, 93118, Hybrid, 70.6, 3.33, 1.8, 6850, 11645
16729, bmw, 7 Series, 2013, Automatic, 81035, 130413, Diesel, 50.4, 4.67, 3, 13950, 23715
16732, vw, Tiguan Allspace, 2019, Manual, 39, 63, Petrol, 36.2, 6.5, 1.5, 26498, 45046.6
16734, merc, S Class, 2015, Automatic, 8051, 12957, Petrol, 31.7, 7.42, 4.7, 36499, 62048.3
16735, ford, Grand C-MAX, 2017, Manual, 20064, 32290, Petrol, 54.3, 4.33, 1, 11700, 19890
16736, toyota, Hilux, 2017, Manual, 46498, 74831, Diesel, 40.4, 5.82, 2.4, 18698, 31786.6
16737, vw, Arteon, 2018, Semi-Auto, 21299, 34277, Petrol, 47.1, 4.99, 2, 22995, 39091.5
16738, bmw, M2, 2019, Automatic, 999, 1608, Petrol, 29.1, 8.08, 3, 46995, 79891.5
16739, vw, Amarok, 2018, Automatic, 31000, 49890, Diesel, 36.2, 6.5, 3, 26000, 44200
16741, vw, Caravelle, 2019, Automatic, 3800, 6115, Diesel, 33.6, 7, 2, 44995, 76491.5
16742, merc, CLS Class, 2018, Semi-Auto, 16432, 26445, Diesel, 48.7, 4.83, 2.9, 34480, 58616
16744, ford, Puma, 2020, Manual, 60, 97, Petrol, 51.4, 4.58, 1, 19900, 33830
16748, merc, GL Class, 2014, Automatic, 67833, 109166, Diesel, 35.3, 6.66, 3, 24498, 41646.6
16752, bmw, 6 Series, 2020, Semi-Auto, 11, 18, Petrol, 42.8, 5.5, 2, 33999, 57798.3
16753, merc, V Class, 2018, Manual, 38004, 61161, Diesel, 46.3, 5.08, 2.1, 17495, 29741.5
16757, merc, M Class, 2012, Automatic, 75626, 121708, Diesel, 44.8, 5.25, 2.1, 14999, 25498.3
16758, ford, Edge, 2017, Semi-Auto, 24224, 38985, Diesel, 48.7, 4.83, 2, 20999, 35698.3
16759, hyundi, I800, 2018, Automatic, 32420, 52175, Diesel, 28, 8.4, 2.5, 15749, 26773.3
16760, vw, Amarok, 2020, Automatic, 2451, 3944, Diesel, 33.6, 7, 3, 39999, 67998.3
16761, bmw, X4, 2016, Automatic, 52135, 83903, Diesel, 54.3, 4.33, 2, 20000, 34000
16763, toyota, Hilux, 2018, Automatic, 29945, 48192, Diesel, 36.2, 6.5, 2.4, 20995, 35691.5
16764, merc, CLS Class, 2012, Automatic, 46283, 74485, Petrol, 28.5, 8.25, 5.5, 21749, 36973.3
16765, hyundi, Santa Fe, 2016, Manual, 32696, 52619, Diesel, 46.3, 5.08, 2.2, 15995, 27191.5
16767, ford, Galaxy, 2017, Manual, 20488, 32972, Diesel, 56.5, 4.16, 2, 19995, 33991.5
16770, bmw, Z4, 2019, Semi-Auto, 1501, 2416, Petrol, 37.2, 6.32, 2, 35995, 61191.5
16771, ford, KA, 2015, Manual, 38622, 62156, Petrol, 57.7, 4.08, 1.2, 4500, 7650
16773, vw, Scirocco, 2016, Manual, 30989, 49872, Petrol, 46.3, 5.08, 2, 14750, 25075
16774, toyota, PROACE VERSO, 2019, Automatic, 240, 386, Diesel, 38.7, 6.08, 2, 27998, 47596.6
16777, vw, Scirocco, 2015, Manual, 51144, 82308, Diesel, 55.4, 4.25, 2, 10975, 18657.5
16778, hyundi, I40, 2015, Manual, 58915, 94814, Diesel, 65.7, 3.58, 1.7, 8000, 13600
16779, vw, Scirocco, 2015, Manual, 28691, 46174, Petrol, 52.3, 4.5, 1.4, 10981, 18667.7
16780, ford, Puma, 2019, Manual, 883, 1421, Petrol, 51.4, 4.58, 1, 22999, 39098.3
16781, bmw, M4, 2016, Automatic, 4550, 7322, Petrol, 33.2, 7.08, 3, 76990, 130883
16782, ford, Galaxy, 2017, Manual, 34036, 54775, Diesel, 56.5, 4.16, 2, 17999, 30598.3
16783, hyundi, IX35, 2015, Manual, 43439, 69908, Diesel, 51.4, 4.58, 2, 9991, 16984.7
16784, vw, Arteon, 2019, Semi-Auto, 553, 890, Petrol, 47.1, 4.99, 2, 28690, 48773
16785, bmw, X4, 2019, Semi-Auto, 3253, 5235, Petrol, 26.9, 8.74, 3, 44000, 74800
16787, audi, RS4, 2020, Automatic, 3350, 5391, Petrol, 29.1, 8.08, 2.9, 69890, 118813
16788, vw, Caddy Maxi Life, 2020, Semi-Auto, 5000, 8047, Diesel, 46.3, 5.08, 2, 23995, 40791.5
16792, bmw, 8 Series, 2018, Semi-Auto, 3891, 6262, Petrol, 26.9, 8.74, 4.4, 63980, 108766
16793, merc, X-CLASS, 2019, Automatic, 16500, 26554, Diesel, 35.8, 6.57, 2.3, 28000, 47600
16796, ford, Tourneo Custom, 2018, Manual, 6896, 11098, Diesel, 44.8, 5.25, 2, 15499, 26348.3
16799, merc, S Class, 2019, Automatic, 2255, 3629, Diesel, 52.3, 4.5, 3, 54999, 93498.3
16800, audi, A7, 2016, Automatic, 30122, 48477, Diesel, 53.3, 4.41, 3, 22450, 38165
16802, ford, Grand Tourneo Connect, 2017, Manual, 14801, 23820, Diesel, 64.2, 3.66, 1.5, 14698, 24986.6
16805, vw, Jetta, 2016, Manual, 30886, 49706, Diesel, 67.3, 3.5, 2, 10990, 18683
16807, bmw, 8 Series, 2019, Automatic, 8000, 12875, Petrol, 33.6, 7, 3, 60000, 102000
16808, bmw, 7 Series, 2016, Semi-Auto, 39085, 62901, Diesel, 54.3, 4.33, 3, 26000, 44200
16809, vw, Amarok, 2018, Automatic, 20811, 33492, Diesel, 36.2, 6.5, 3, 22990, 39083
16810, audi, A8, 2019, Semi-Auto, 1000, 1609, Diesel, 40.4, 5.82, 3, 42888, 72909.6
16811, bmw, Z4, 2019, Semi-Auto, 9950, 16013, Petrol, 38.7, 6.08, 2, 31990, 54383
16812, ford, Grand C-MAX, 2016, Manual, 26611, 42826, Petrol, 54.3, 4.33, 1, 9991, 16984.7
16813, ford, Edge, 2017, Semi-Auto, 20045, 32259, Diesel, 48.7, 4.83, 2, 20750, 35275
16814, ford, Galaxy, 2017, Semi-Auto, 40512, 65198, Diesel, 52.3, 4.5, 2, 18498, 31446.6
16816, ford, Galaxy, 2016, Manual, 30416, 48950, Diesel, 56.5, 4.16, 2, 17000, 28900
16817, merc, CLS Class, 2016, Automatic, 30422, 48959, Diesel, 56.5, 4.16, 2.1, 19999, 33998.3
16818, hyundi, IX35, 2015, Manual, 64925, 104486, Diesel, 51.4, 4.58, 2, 8298, 14106.6
16820, bmw, X4, 2015, Semi-Auto, 60059, 96655, Diesel, 54.3, 4.33, 2, 19990, 33983
16822, audi, SQ5, 2017, Automatic, 20000, 32187, Petrol, 34, 6.92, 3, 37700, 64090
16823, merc, CLA Class, 2013, Automatic, 66000, 106216, Diesel, 62.8, 3.75, 2.1, 14400, 24480
16825, audi, A7, 2019, Automatic, 7656, 12321, Diesel, 38.7, 6.08, 3, 37995, 64591.5
16826, vw, Jetta, 2018, Manual, 11749, 18908, Diesel, 70.6, 3.33, 2, 12995, 22091.5
16829, vw, Amarok, 2019, Automatic, 10000, 16093, Diesel, 33.6, 7, 3, 35995, 61191.5
16830, ford, Fusion, 2004, Automatic, 59300, 95434, Petrol, 42.8, 5.5, 1.4, 1500, 2550
16832, audi, R8, 2019, Automatic, 11936, 19209, Petrol, 21.4, 10.99, 5.2, 117990, 200583
16833, vw, Shuttle, 2018, Manual, 35193, 56638, Diesel, 47.1, 4.99, 2, 22999, 39098.3
16835, ford, Grand C-MAX, 2016, Manual, 15777, 25391, Diesel, 64.2, 3.66, 1.5, 10100, 17170
16837, hyundi, IX20, 2015, Manual, 12433, 20009, Petrol, 50.4, 4.67, 1.4, 7999, 13598.3
16839, toyota, Prius, 2016, Automatic, 28000, 45062, Hybrid, 85.6, 2.75, 1.8, 17695, 30081.5
16840, toyota, Prius, 2019, Automatic, 4874, 7844, Hybrid, 61.4, 3.83, 1.8, 22000, 37400
16842, bmw, X4, 2016, Automatic, 59000, 94951, Diesel, 54.3, 4.33, 2, 19490, 33133
16843, toyota, Prius, 2019, Automatic, 5278, 8494, Other, 61.4, 3.83, 1.8, 23995, 40791.5
16845, ford, KA, 2015, Manual, 12809, 20614, Petrol, 57.7, 4.08, 1.2, 5420, 9214
16849, ford, KA, 2014, Manual, 61008, 98183, Petrol, 57.7, 4.08, 1.2, 3999, 6798.3
16850, bmw, M5, 2019, Semi-Auto, 23, 37, Petrol, 24.1, 9.76, 4.4, 70995, 120691.5
16851, hyundi, Santa Fe, 2019, Semi-Auto, 9923, 15969, Diesel, 39.2, 6, 2.2, 32570, 55369
16852, bmw, M4, 2019, Semi-Auto, 5239, 8431, Petrol, 34, 6.92, 3, 46995, 79891.5
16854, merc, V Class, 2016, Automatic, 20751, 33395, Diesel, 44.8, 5.25, 2.2, 32895, 55921.5
16857, merc, CLS Class, 2016, Semi-Auto, 35825, 57655, Diesel, 57.7, 4.08, 2.1, 19749, 33573.3
16859, merc, CLS Class, 2019, Semi-Auto, 7937, 12773, Diesel, 48.7, 4.83, 2.9, 38899, 66128.3
16860, merc, GLB Class, 2020, Semi-Auto, 2000, 3219, Diesel, 46.3, 5.08, 2, 35400, 60180
16861, bmw, X7, 2019, Semi-Auto, 6331, 10189, Petrol, 24.8, 9.48, 3, 67990, 115583
16863, ford, Galaxy, 2017, Manual, 42580, 68526, Diesel, 56.5, 4.16, 2, 17298, 29406.6
16865, audi, A8, 2020, Automatic, 3452, 5555, Diesel, 39.2, 6, 3, 49800, 84660
16866, audi, A7, 2015, Semi-Auto, 13815, 22233, Petrol, 37.2, 6.32, 3, 25990, 44183
16867, merc, CLS Class, 2016, Semi-Auto, 31684, 50990, Diesel, 51.4, 4.58, 3, 20449, 34763.3
16868, hyundi, IX20, 2017, Manual, 22880, 36822, Petrol, 50.4, 4.67, 1.4, 8899, 15128.3
16870, hyundi, I40, 2019, Manual, 30, 48, Diesel, 54.3, 4.33, 1.6, 16000, 27200
16871, toyota, Land Cruiser, 2019, Semi-Auto, 16634, 26770, Diesel, 30.1, 7.81, 2.8, 42995, 73091.5
16872, audi, SQ5, 2015, Automatic, 37306, 60038, Diesel, 41.5, 5.67, 3, 23195, 39431.5
16874, vw, Arteon, 2020, Semi-Auto, 115, 185, Petrol, 47.1, 4.99, 2, 28990, 49283
16875, audi, A7, 2017, Semi-Auto, 14468, 23284, Diesel, 52.3, 4.5, 3, 29900, 50830
16878, merc, S Class, 2016, Automatic, 75000, 120701, Hybrid, 42.4, 5.55, 3.5, 24880, 42296
16879, ford, KA, 2018, Manual, 5007, 8058, Petrol, 57.7, 4.08, 1.2, 8299, 14108.3
16881, bmw, M4, 2020, Semi-Auto, 105, 169, Petrol, 32.5, 7.24, 3, 47950, 81515
16888, hyundi, IX35, 2015, Automatic, 39661, 63828, Diesel, 41.5, 5.67, 2, 10495, 17841.5
16890, bmw, 8 Series, 2019, Semi-Auto, 8200, 13197, Petrol, 26.7, 8.81, 4.4, 72990, 124083
16892, toyota, Land Cruiser, 2013, Automatic, 33000, 53108, Diesel, 34.9, 6.74, 3, 25350, 43095
16894, merc, V Class, 2018, Semi-Auto, 18932, 30468, Diesel, 45.6, 5.16, 2.2, 32998, 56096.6
16897, merc, V Class, 2019, Semi-Auto, 236, 380, Diesel, 36.2, 6.5, 2, 45480, 77316
16898, merc, GL Class, 2015, Automatic, 24314, 39129, Diesel, 56.6, 4.16, 2.1, 17999, 30598.3
16900, ford, Edge, 2017, Manual, 22922, 36889, Diesel, 48.7, 4.83, 2, 19999, 33998.3
16903, merc, SLK, 2015, Semi-Auto, 29945, 48192, Diesel, 56.5, 4.16, 2, 13795, 23451.5
16904, merc, S Class, 2019, Semi-Auto, 695, 1118, Diesel, 52.3, 4.5, 3, 54899, 93328.3
16905, bmw, 6 Series, 2017, Automatic, 28062, 45161, Diesel, 48.7, 4.83, 3, 24499, 41648.3
16907, vw, Amarok, 2017, Automatic, 30653, 49331, Diesel, 36.2, 6.5, 3, 25999, 44198.3
16908, ford, Grand C-MAX, 2011, Automatic, 90000, 144841, Diesel, 48.7, 4.83, 2, 5995, 10191.5
16909, ford, Puma, 2020, Manual, 214, 344, Petrol, 51.4, 4.58, 1, 18994, 32289.8
16910, hyundi, Santa Fe, 2014, Manual, 52236, 84065, Diesel, 46.3, 5.08, 2.2, 13991, 23784.7
16911, audi, RS3, 2018, Semi-Auto, 5431, 8740, Petrol, 34, 6.92, 2.5, 39995, 67991.5
16913, hyundi, Santa Fe, 2015, Automatic, 91700, 147576, Diesel, 41.5, 5.67, 2.2, 11500, 19550
16917, hyundi, I40, 2015, Manual, 56577, 91052, Diesel, 65.7, 3.58, 1.7, 7357, 12506.9
16920, ford, Galaxy, 2017, Automatic, 28522, 45902, Diesel, 52.3, 4.5, 2, 17991, 30584.7
16921, ford, Edge, 2019, Automatic, 4536, 7300, Diesel, 37.2, 6.32, 2, 29989, 50981.3
16922, ford, Puma, 2019, Manual, 68, 109, Petrol, 50.4, 4.67, 1, 21500, 36550
16924, merc, GLB Class, 2020, Semi-Auto, 16, 26, Diesel, 44.8, 5.25, 2, 38980, 66266
16928, bmw, 6 Series, 2015, Semi-Auto, 51412, 82739, Diesel, 49.6, 4.74, 3, 17498, 29746.6
16929, merc, V Class, 2018, Manual, 28702, 46191, Diesel, 46.3, 5.08, 2.1, 18998, 32296.6
16930, merc, CLS Class, 2011, Automatic, 88559, 142522, Diesel, 46.3, 5.08, 3, 11995, 20391.5
16931, bmw, 6 Series, 2016, Automatic, 27483, 44229, Diesel, 49.6, 4.74, 3, 21795, 37051.5
16933, ford, Galaxy, 2017, Manual, 34206, 55049, Diesel, 56.5, 4.16, 2, 18490, 31433
16934, merc, CLS Class, 2015, Automatic, 29417, 47342, Diesel, 51.4, 4.58, 3, 20995, 35691.5
16936, bmw, M4, 2017, Automatic, 5735, 9230, Petrol, 32.5, 7.24, 3, 39950, 67915
16937, audi, Q8, 2020, Semi-Auto, 1500, 2414, Diesel, 32.8, 7.17, 3, 61795, 105051.5
16940, toyota, Verso, 2017, Manual, 36756, 59153, Petrol, 41.5, 5.67, 1.6, 10500, 17850
16941, merc, CLS Class, 2016, Automatic, 46728, 75201, Diesel, 57.7, 4.08, 2.1, 18980, 32266
16943, ford, Tourneo Connect, 2017, Manual, 21310, 34295, Diesel, 61.4, 3.83, 1.5, 12991, 22084.7
16945, ford, Tourneo Custom, 2015, Manual, 30324, 48802, Diesel, 43.5, 5.41, 2.2, 15998, 27196.6
16946, audi, A8, 2011, Automatic, 105000, 168981, Diesel, 42.8, 5.5, 3, 9995, 16991.5
16947, hyundi, I800, 2018, Manual, 33389, 53734, Diesel, 31.7, 7.42, 2.5, 15838, 26924.6
16949, ford, Edge, 2016, Automatic, 23743, 38211, Diesel, 47.9, 4.91, 2, 20645, 35096.5
16954, toyota, PROACE VERSO, 2020, Automatic, 1000, 1609, Diesel, 38.7, 6.08, 2, 37950, 64515
16956, ford, Grand C-MAX, 2015, Manual, 25969, 41793, Diesel, 64.2, 3.66, 1.5, 9998, 16996.6
16958, audi, RS6, 2016, Automatic, 51600, 83042, Petrol, 29.4, 8, 4, 48990, 83283
16960, bmw, X4, 2019, Semi-Auto, 10395, 16729, Diesel, 42.8, 5.5, 2, 35480, 60316
16961, toyota, Prius, 2015, Automatic, 25360, 40813, Hybrid, 64.2, 3.66, 1.8, 23995, 40791.5
16962, bmw, 7 Series, 2017, Semi-Auto, 15405, 24792, Diesel, 54.3, 4.33, 3, 30972, 52652.4
16963, vw, Scirocco, 2016, Manual, 10173, 16372, Petrol, 52.3, 4.5, 1.4, 14000, 23800
16964, toyota, Avensis, 2010, Automatic, 80000, 128747, Diesel, 42.2, 5.57, 2.2, 5495, 9341.5
16965, toyota, Hilux, 2018, Automatic, 21189, 34100, Diesel, 36.2, 6.5, 2.4, 23698, 40286.6
16966, vw, Arteon, 2019, Manual, 10, 16, Diesel, 52.3, 4.5, 2, 27998, 47596.6
16967, bmw, X6, 2018, Semi-Auto, 7427, 11953, Diesel, 40.9, 5.75, 3, 39990, 67983
16970, vw, CC, 2016, Automatic, 75387, 121323, Diesel, 58.9, 3.99, 2, 10329, 17559.3
16971, audi, A7, 2015, Automatic, 17078, 27484, Diesel, 52.3, 4.5, 3, 21836, 37121.2
16972, merc, V Class, 2019, Semi-Auto, 3337, 5370, Diesel, 44.8, 5.25, 2.2, 44999, 76498.3
16974, bmw, X7, 2019, Semi-Auto, 17561, 28262, Petrol, 24.8, 9.48, 3, 67989, 115581.3
16975, hyundi, I40, 2013, Manual, 83898, 135020, Diesel, 65.7, 3.58, 1.7, 5995, 10191.5
16976, merc, CLS Class, 2016, Automatic, 20500, 32991, Diesel, 57.7, 4.08, 2.1, 19495, 33141.5
16977, toyota, Verso, 2017, Semi-Auto, 15062, 24240, Petrol, 42.8, 5.5, 1.8, 15490, 26333
16979, ford, Puma, 2020, Manual, 169, 272, Petrol, 50.4, 4.67, 1, 21769, 37007.3
16980, audi, A7, 2019, Semi-Auto, 933, 1502, Diesel, 45.6, 5.16, 2, 41995, 71391.5
16981, ford, Grand C-MAX, 2018, Manual, 11708, 18842, Diesel, 64.2, 3.66, 1.5, 13799, 23458.3
16982, hyundi, IX35, 2015, Manual, 54076, 87027, Diesel, 51.4, 4.58, 2, 9795, 16651.5
16984, hyundi, IX35, 2014, Manual, 64021, 103032, Diesel, 53.3, 4.41, 1.7, 6995, 11891.5
16985, ford, Edge, 2019, Automatic, 10, 16, Diesel, 37.2, 6.32, 2, 33500, 56950
16986, ford, Puma, 2020, Manual, 899, 1447, Petrol, 49.6, 4.74, 1, 23970, 40749
16988, bmw, 6 Series, 2019, Semi-Auto, 16935, 27254, Diesel, 47.9, 4.91, 3, 34442, 58551.4
16989, bmw, 7 Series, 2019, Automatic, 7689, 12374, Diesel, 44.1, 5.33, 3, 45640, 77588
16990, vw, Jetta, 2014, Manual, 1, 2, Diesel, 67.3, 3.5, 1.6, 7985, 13574.5
16993, ford, KA, 2014, Manual, 40770, 65613, Petrol, 57.7, 4.08, 1.2, 4340, 7378
16995, ford, Puma, 2020, Manual, 484, 779, Petrol, 50.4, 4.67, 1, 22500, 38250
16996, ford, KA, 2012, Manual, 45500, 73225, Petrol, 57.7, 4.08, 1.2, 3295, 5601.5
16998, bmw, X6, 2018, Semi-Auto, 11500, 18507, Diesel, 40.9, 5.75, 3, 37900, 64430
17005, vw, CC, 2014, Manual, 76705, 123444, Diesel, 60.1, 3.91, 2, 9295, 15801.5
17006, ford, Grand C-MAX, 2018, Manual, 2542, 4091, Petrol, 47.1, 4.99, 1, 16699, 28388.3
17009, bmw, X4, 2019, Automatic, 9210, 14822, Diesel, 42.8, 5.5, 2, 39990, 67983
17013, vw, Caravelle, 2019, Automatic, 2850, 4587, Diesel, 32.8, 7.17, 2, 39990, 67983
17017, vw, Scirocco, 2015, Manual, 33145, 53342, Diesel, 55.4, 4.25, 2, 14495, 24641.5
17020, ford, Fusion, 2010, Automatic, 26588, 42789, Petrol, 37.7, 6.24, 1.6, 4750, 8075
17021, ford, Grand Tourneo Connect, 2019, Manual, 390, 628, Diesel, 61.4, 3.83, 1.5, 18500, 31450
17022, merc, GLS Class, 2017, Semi-Auto, 44555, 71704, Diesel, 37.2, 6.32, 3, 37999, 64598.3
17023, vw, Scirocco, 2018, Manual, 30532, 49136, Diesel, 53.3, 4.41, 2, 16495, 28041.5
17024, hyundi, Santa Fe, 2019, Semi-Auto, 10000, 16093, Diesel, 39.2, 6, 2.2, 32149, 54653.3
17025, bmw, M4, 2020, Automatic, 10, 16, Petrol, 34, 6.92, 3, 47488, 80729.6
17030, toyota, Prius, 2015, Automatic, 30862, 49667, Other, 64.2, 3.66, 1.8, 21990, 37383
17031, vw, Caravelle, 2006, Manual, 178000, 286463, Diesel, 34.4, 6.84, 2.5, 7994, 13589.8
17032, merc, CLS Class, 2016, Semi-Auto, 23629, 38027, Diesel, 56.5, 4.16, 2.1, 20699, 35188.3
17037, vw, Arteon, 2020, Semi-Auto, 3000, 4828, Petrol, 32.8, 7.17, 2, 34000, 57800
17038, vw, Arteon, 2018, Semi-Auto, 21299, 34277, Petrol, 47.1, 4.99, 2, 22995, 39091.5
17044, ford, Puma, 2019, Manual, 1451, 2335, Petrol, 50.4, 4.67, 1, 20990, 35683
